date,product_id,origin_country,tariff_rate
03-06-2025,P0277,USA,8
10-06-2025,P0277,USA,12
17-06-2025,P0277,USA,10
24-06-2025,P0277,USA,11
20-05-2025,P0278,Bangladesh,21
27-05-2025,P0278,Bangladesh,18
03-06-2025,P0278,Bangladesh,18
10-06-2025,P0278,Bangladesh,19
17-06-2025,P0278,Bangladesh,22
24-06-2025,P0278,Bangladesh,22
20-05-2025,P0279,Mexico,21
27-05-2025,P0279,Mexico,18
03-06-2025,P0279,Mexico,19
10-06-2025,P0279,Mexico,21
17-06-2025,P0279,Mexico,22
24-06-2025,P0279,Mexico,21
20-05-2025,P0280,Malaysia,8
27-05-2025,P0280,Malaysia,8
03-06-2025,P0280,Malaysia,9
10-06-2025,P0280,Malaysia,8
17-06-2025,P0280,Malaysia,9
24-06-2025,P0280,Malaysia,8
20-05-2025,P0281,China,3
27-05-2025,P0281,China,7
03-06-2025,P0281,China,4
10-06-2025,P0281,China,3
17-06-2025,P0281,China,3
24-06-2025,P0281,China,4
20-05-2025,P0282,USA,14
27-05-2025,P0282,USA,17
03-06-2025,P0282,USA,16
10-06-2025,P0282,USA,17
17-06-2025,P0282,USA,16
24-06-2025,P0282,USA,16
20-05-2025,P0283,USA,10
27-05-2025,P0283,USA,11
03-06-2025,P0283,USA,8
10-06-2025,P0283,USA,9
17-06-2025,P0283,USA,9
24-06-2025,P0283,USA,9
20-05-2025,P0284,France,10
27-05-2025,P0284,France,8
03-06-2025,P0284,France,8
10-06-2025,P0284,France,9
17-06-2025,P0284,France,10
24-06-2025,P0284,France,12
20-05-2025,P0285,Mexico,22
27-05-2025,P0285,Mexico,22
03-06-2025,P0285,Mexico,18
10-06-2025,P0285,Mexico,21
17-06-2025,P0285,Mexico,18
24-06-2025,P0285,Mexico,18
20-05-2025,P0286,Vietnam,12
27-05-2025,P0286,Vietnam,11
03-06-2025,P0286,Vietnam,12
10-06-2025,P0286,Vietnam,8
17-06-2025,P0286,Vietnam,8
24-06-2025,P0286,Vietnam,12
20-05-2025,P0287,Bangladesh,21
27-05-2025,P0287,Bangladesh,18
03-06-2025,P0287,Bangladesh,21
10-06-2025,P0287,Bangladesh,19
17-06-2025,P0287,Bangladesh,19
24-06-2025,P0287,Bangladesh,21
20-05-2025,P0288,USA,6
27-05-2025,P0288,USA,5
03-06-2025,P0288,USA,4
10-06-2025,P0288,USA,6
17-06-2025,P0288,USA,7
24-06-2025,P0288,USA,5
20-05-2025,P0289,USA,21
27-05-2025,P0289,USA,21
03-06-2025,P0289,USA,19
10-06-2025,P0289,USA,22
17-06-2025,P0289,USA,22
24-06-2025,P0289,USA,19
20-05-2025,P0290,USA,16
27-05-2025,P0290,USA,16
03-06-2025,P0290,USA,14
10-06-2025,P0290,USA,15
17-06-2025,P0290,USA,13
24-06-2025,P0290,USA,16
20-05-2025,P0291,USA,9
27-05-2025,P0291,USA,8
03-06-2025,P0291,USA,9
10-06-2025,P0291,USA,9
17-06-2025,P0291,USA,8
24-06-2025,P0291,USA,8
20-05-2025,P0292,Mexico,3
27-05-2025,P0292,Mexico,5
03-06-2025,P0292,Mexico,5
10-06-2025,P0292,Mexico,6
17-06-2025,P0292,Mexico,6
24-06-2025,P0292,Mexico,3
20-05-2025,P0293,Brazil,12
27-05-2025,P0293,Brazil,9
03-06-2025,P0293,Brazil,10
10-06-2025,P0293,Brazil,10
17-06-2025,P0293,Brazil,8
24-06-2025,P0293,Brazil,9
20-05-2025,P0294,Vietnam,16
27-05-2025,P0294,Vietnam,17
03-06-2025,P0294,Vietnam,14
10-06-2025,P0294,Vietnam,17
17-06-2025,P0294,Vietnam,17
24-06-2025,P0294,Vietnam,17
20-05-2025,P0295,Malaysia,19
27-05-2025,P0295,Malaysia,22
03-06-2025,P0295,Malaysia,20
10-06-2025,P0295,Malaysia,18
17-06-2025,P0295,Malaysia,18
24-06-2025,P0295,Malaysia,20
20-05-2025,P0296,France,14
27-05-2025,P0296,France,13
03-06-2025,P0296,France,13
10-06-2025,P0296,France,15
17-06-2025,P0296,France,16
24-06-2025,P0296,France,15
20-05-2025,P0297,Vietnam,3
27-05-2025,P0297,Vietnam,4
03-06-2025,P0297,Vietnam,7
10-06-2025,P0297,Vietnam,4
17-06-2025,P0297,Vietnam,3
24-06-2025,P0297,Vietnam,5
20-05-2025,P0298,China,3
27-05-2025,P0298,China,3
03-06-2025,P0298,China,6
10-06-2025,P0298,China,4
17-06-2025,P0298,China,7
24-06-2025,P0298,China,5
20-05-2025,P0299,Indonesia,13
27-05-2025,P0299,Indonesia,17
03-06-2025,P0299,Indonesia,14
10-06-2025,P0299,Indonesia,16
17-06-2025,P0299,Indonesia,17
24-06-2025,P0299,Indonesia,17
20-05-2025,P0300,USA,22
27-05-2025,P0300,USA,20
03-06-2025,P0300,USA,19
10-06-2025,P0300,USA,20
17-06-2025,P0300,USA,22
24-06-2025,P0300,USA,22
20-05-2025,P0301,India,14
27-05-2025,P0301,India,14
03-06-2025,P0301,India,15
10-06-2025,P0301,India,15
17-06-2025,P0301,India,13
24-06-2025,P0301,India,17
20-05-2025,P0302,China,16
27-05-2025,P0302,China,13
03-06-2025,P0302,China,15
10-06-2025,P0302,China,14
17-06-2025,P0302,China,15
24-06-2025,P0302,China,13
20-05-2025,P0303,India,13
27-05-2025,P0303,India,14
03-06-2025,P0303,India,16
10-06-2025,P0303,India,13
17-06-2025,P0303,India,13
24-06-2025,P0303,India,16
20-05-2025,P0304,Brazil,7
27-05-2025,P0304,Brazil,7
03-06-2025,P0304,Brazil,6
10-06-2025,P0304,Brazil,7
17-06-2025,P0304,Brazil,7
24-06-2025,P0304,Brazil,7
20-05-2025,P0305,China,20
27-05-2025,P0305,China,18
03-06-2025,P0305,China,22
10-06-2025,P0305,China,22
17-06-2025,P0305,China,18
24-06-2025,P0305,China,18
20-05-2025,P0306,China,21
27-05-2025,P0306,China,20
03-06-2025,P0306,China,20
10-06-2025,P0306,China,18
17-06-2025,P0306,China,19
24-06-2025,P0306,China,22
20-05-2025,P0307,Mexico,12
27-05-2025,P0307,Mexico,10
03-06-2025,P0307,Mexico,8
10-06-2025,P0307,Mexico,8
17-06-2025,P0307,Mexico,10
24-06-2025,P0307,Mexico,8
20-05-2025,P0308,USA,17
27-05-2025,P0308,USA,16
03-06-2025,P0308,USA,14
10-06-2025,P0308,USA,15
17-06-2025,P0308,USA,16
24-06-2025,P0308,USA,13
20-05-2025,P0309,Thailand,13
27-05-2025,P0309,Thailand,14
03-06-2025,P0309,Thailand,15
10-06-2025,P0309,Thailand,16
17-06-2025,P0309,Thailand,13
24-06-2025,P0309,Thailand,17
20-05-2025,P0310,India,16
27-05-2025,P0310,India,17
03-06-2025,P0310,India,16
10-06-2025,P0310,India,17
17-06-2025,P0310,India,16
24-06-2025,P0310,India,14
20-05-2025,P0311,USA,15
27-05-2025,P0311,USA,15
03-06-2025,P0311,USA,15
10-06-2025,P0311,USA,17
17-06-2025,P0311,USA,15
24-06-2025,P0311,USA,15
20-05-2025,P0312,China,8
27-05-2025,P0312,China,8
03-06-2025,P0312,China,12
10-06-2025,P0312,China,8
17-06-2025,P0312,China,11
24-06-2025,P0312,China,10
20-05-2025,P0313,Mexico,16
27-05-2025,P0313,Mexico,17
03-06-2025,P0313,Mexico,13
10-06-2025,P0313,Mexico,13
17-06-2025,P0313,Mexico,15
24-06-2025,P0313,Mexico,14
20-05-2025,P0314,Thailand,17
27-05-2025,P0314,Thailand,13
03-06-2025,P0314,Thailand,17
10-06-2025,P0314,Thailand,14
17-06-2025,P0314,Thailand,15
24-06-2025,P0314,Thailand,15
20-05-2025,P0315,Germany,3
27-05-2025,P0315,Germany,7
03-06-2025,P0315,Germany,3
10-06-2025,P0315,Germany,7
17-06-2025,P0315,Germany,7
24-06-2025,P0315,Germany,3
20-05-2025,P0316,India,4
27-05-2025,P0316,India,5
03-06-2025,P0316,India,4
10-06-2025,P0316,India,4
17-06-2025,P0316,India,3
24-06-2025,P0316,India,3
20-05-2025,P0317,China,21
27-05-2025,P0317,China,22
03-06-2025,P0317,China,22
10-06-2025,P0317,China,20
17-06-2025,P0317,China,22
24-06-2025,P0317,China,22
20-05-2025,P0318,Bangladesh,16
27-05-2025,P0318,Bangladesh,14
03-06-2025,P0318,Bangladesh,15
10-06-2025,P0318,Bangladesh,16
17-06-2025,P0318,Bangladesh,13
24-06-2025,P0318,Bangladesh,15
20-05-2025,P0319,Thailand,14
27-05-2025,P0319,Thailand,16
03-06-2025,P0319,Thailand,15
10-06-2025,P0319,Thailand,15
17-06-2025,P0319,Thailand,16
24-06-2025,P0319,Thailand,14
20-05-2025,P0320,USA,16
27-05-2025,P0320,USA,14
03-06-2025,P0320,USA,14
10-06-2025,P0320,USA,14
17-06-2025,P0320,USA,14
24-06-2025,P0320,USA,16
20-05-2025,P0321,Vietnam,16
27-05-2025,P0321,Vietnam,15
03-06-2025,P0321,Vietnam,13
10-06-2025,P0321,Vietnam,17
17-06-2025,P0321,Vietnam,15
24-06-2025,P0321,Vietnam,14
20-05-2025,P0322,China,22
27-05-2025,P0322,China,19
03-06-2025,P0322,China,22
10-06-2025,P0322,China,22
17-06-2025,P0322,China,21
24-06-2025,P0322,China,21
20-05-2025,P0323,South Korea,3
27-05-2025,P0323,South Korea,7
03-06-2025,P0323,South Korea,5
10-06-2025,P0323,South Korea,3
17-06-2025,P0323,South Korea,3
24-06-2025,P0323,South Korea,6
20-05-2025,P0324,China,4
27-05-2025,P0324,China,7
03-06-2025,P0324,China,5
10-06-2025,P0324,China,6
17-06-2025,P0324,China,7
24-06-2025,P0324,China,4
20-05-2025,P0325,Argentina,12
27-05-2025,P0325,Argentina,10
03-06-2025,P0325,Argentina,9
10-06-2025,P0325,Argentina,9
17-06-2025,P0325,Argentina,9
24-06-2025,P0325,Argentina,10
20-05-2025,P0326,USA,20
27-05-2025,P0326,USA,21
03-06-2025,P0326,USA,22
10-06-2025,P0326,USA,18
17-06-2025,P0326,USA,21
24-06-2025,P0326,USA,20
20-05-2025,P0327,China,11
27-05-2025,P0327,China,12
03-06-2025,P0327,China,11
10-06-2025,P0327,China,11
17-06-2025,P0327,China,8
24-06-2025,P0327,China,9
20-05-2025,P0328,China,21
27-05-2025,P0328,China,19
03-06-2025,P0328,China,21
10-06-2025,P0328,China,18
17-06-2025,P0328,China,22
24-06-2025,P0328,China,18
20-05-2025,P0329,USA,6
27-05-2025,P0329,USA,3
03-06-2025,P0329,USA,3
10-06-2025,P0329,USA,7
17-06-2025,P0329,USA,4
24-06-2025,P0329,USA,3
20-05-2025,P0330,France,14
27-05-2025,P0330,France,14
03-06-2025,P0330,France,17
10-06-2025,P0330,France,16
17-06-2025,P0330,France,15
24-06-2025,P0330,France,15
20-05-2025,P0331,Vietnam,19
27-05-2025,P0331,Vietnam,21
03-06-2025,P0331,Vietnam,21
10-06-2025,P0331,Vietnam,19
17-06-2025,P0331,Vietnam,18
24-06-2025,P0331,Vietnam,22
20-05-2025,P0332,China,4
27-05-2025,P0332,China,5
03-06-2025,P0332,China,6
10-06-2025,P0332,China,5
17-06-2025,P0332,China,6
24-06-2025,P0332,China,5
20-05-2025,P0333,India,21
27-05-2025,P0333,India,20
03-06-2025,P0333,India,22
10-06-2025,P0333,India,20
17-06-2025,P0333,India,19
24-06-2025,P0333,India,18
20-05-2025,P0334,India,8
27-05-2025,P0334,India,10
03-06-2025,P0334,India,12
10-06-2025,P0334,India,11
17-06-2025,P0334,India,9
24-06-2025,P0334,India,10
20-05-2025,P0335,Vietnam,5
27-05-2025,P0335,Vietnam,7
03-06-2025,P0335,Vietnam,4
10-06-2025,P0335,Vietnam,5
17-06-2025,P0335,Vietnam,3
24-06-2025,P0335,Vietnam,4
20-05-2025,P0336,India,14
27-05-2025,P0336,India,17
03-06-2025,P0336,India,16
10-06-2025,P0336,India,14
17-06-2025,P0336,India,16
24-06-2025,P0336,India,16
20-05-2025,P0337,Malaysia,8
27-05-2025,P0337,Malaysia,11
03-06-2025,P0337,Malaysia,8
10-06-2025,P0337,Malaysia,10
17-06-2025,P0337,Malaysia,12
24-06-2025,P0337,Malaysia,10
20-05-2025,P0338,Indonesia,13
27-05-2025,P0338,Indonesia,17
03-06-2025,P0338,Indonesia,16
10-06-2025,P0338,Indonesia,13
17-06-2025,P0338,Indonesia,14
24-06-2025,P0338,Indonesia,16
20-05-2025,P0339,China,17
27-05-2025,P0339,China,13
03-06-2025,P0339,China,14
10-06-2025,P0339,China,17
17-06-2025,P0339,China,14
24-06-2025,P0339,China,16
20-05-2025,P0340,USA,5
27-05-2025,P0340,USA,4
03-06-2025,P0340,USA,4
10-06-2025,P0340,USA,6
17-06-2025,P0340,USA,5
24-06-2025,P0340,USA,4
20-05-2025,P0341,USA,5
27-05-2025,P0341,USA,7
03-06-2025,P0341,USA,3
10-06-2025,P0341,USA,5
17-06-2025,P0341,USA,5
24-06-2025,P0341,USA,4
20-05-2025,P0342,USA,3
27-05-2025,P0342,USA,4
03-06-2025,P0342,USA,3
10-06-2025,P0342,USA,5
17-06-2025,P0342,USA,5
24-06-2025,P0342,USA,3
20-05-2025,P0343,Vietnam,9
27-05-2025,P0343,Vietnam,9
03-06-2025,P0343,Vietnam,9
10-06-2025,P0343,Vietnam,10
17-06-2025,P0343,Vietnam,11
24-06-2025,P0343,Vietnam,9
20-05-2025,P0344,China,9
27-05-2025,P0344,China,10
03-06-2025,P0344,China,9
10-06-2025,P0344,China,12
17-06-2025,P0344,China,8
24-06-2025,P0344,China,11
20-05-2025,P0345,USA,10
27-05-2025,P0345,USA,11
03-06-2025,P0345,USA,12
10-06-2025,P0345,USA,12
17-06-2025,P0345,USA,11
24-06-2025,P0345,USA,8
20-05-2025,P0346,Mexico,3
27-05-2025,P0346,Mexico,5
03-06-2025,P0346,Mexico,4
10-06-2025,P0346,Mexico,6
17-06-2025,P0346,Mexico,7
24-06-2025,P0346,Mexico,7
20-05-2025,P0347,USA,4
27-05-2025,P0347,USA,4
03-06-2025,P0347,USA,5
10-06-2025,P0347,USA,5
17-06-2025,P0347,USA,5
24-06-2025,P0347,USA,7
20-05-2025,P0348,Vietnam,4
27-05-2025,P0348,Vietnam,3
03-06-2025,P0348,Vietnam,7
10-06-2025,P0348,Vietnam,5
17-06-2025,P0348,Vietnam,4
24-06-2025,P0348,Vietnam,6
20-05-2025,P0349,Indonesia,18
27-05-2025,P0349,Indonesia,20
03-06-2025,P0349,Indonesia,22
10-06-2025,P0349,Indonesia,20
17-06-2025,P0349,Indonesia,21
24-06-2025,P0349,Indonesia,22
20-05-2025,P0350,India,6
27-05-2025,P0350,India,4
03-06-2025,P0350,India,4
10-06-2025,P0350,India,7
17-06-2025,P0350,India,3
24-06-2025,P0350,India,7
20-05-2025,P0351,USA,5
27-05-2025,P0351,USA,4
03-06-2025,P0351,USA,6
10-06-2025,P0351,USA,6
17-06-2025,P0351,USA,5
24-06-2025,P0351,USA,4
20-05-2025,P0352,USA,18
27-05-2025,P0352,USA,20
03-06-2025,P0352,USA,20
10-06-2025,P0352,USA,22
17-06-2025,P0352,USA,20
24-06-2025,P0352,USA,21
20-05-2025,P0353,China,6
27-05-2025,P0353,China,7
03-06-2025,P0353,China,3
10-06-2025,P0353,China,5
17-06-2025,P0353,China,4
24-06-2025,P0353,China,5
20-05-2025,P0354,Vietnam,11
27-05-2025,P0354,Vietnam,8
03-06-2025,P0354,Vietnam,8
10-06-2025,P0354,Vietnam,8
17-06-2025,P0354,Vietnam,9
24-06-2025,P0354,Vietnam,8
20-05-2025,P0355,Germany,22
27-05-2025,P0355,Germany,22
03-06-2025,P0355,Germany,21
10-06-2025,P0355,Germany,22
17-06-2025,P0355,Germany,22
24-06-2025,P0355,Germany,22
20-05-2025,P0356,Brazil,13
27-05-2025,P0356,Brazil,15
03-06-2025,P0356,Brazil,14
10-06-2025,P0356,Brazil,16
17-06-2025,P0356,Brazil,17
24-06-2025,P0356,Brazil,13
20-05-2025,P0357,USA,19
27-05-2025,P0357,USA,22
03-06-2025,P0357,USA,22
10-06-2025,P0357,USA,22
17-06-2025,P0357,USA,18
24-06-2025,P0357,USA,20
20-05-2025,P0358,India,11
27-05-2025,P0358,India,10
03-06-2025,P0358,India,10
10-06-2025,P0358,India,8
17-06-2025,P0358,India,10
24-06-2025,P0358,India,11
20-05-2025,P0359,China,20
27-05-2025,P0359,China,20
03-06-2025,P0359,China,20
10-06-2025,P0359,China,19
17-06-2025,P0359,China,21
24-06-2025,P0359,China,18
20-05-2025,P0360,Malaysia,9
27-05-2025,P0360,Malaysia,12
03-06-2025,P0360,Malaysia,12
10-06-2025,P0360,Malaysia,10
17-06-2025,P0360,Malaysia,11
24-06-2025,P0360,Malaysia,11
20-05-2025,P0361,Mexico,4
27-05-2025,P0361,Mexico,7
03-06-2025,P0361,Mexico,5
10-06-2025,P0361,Mexico,5
17-06-2025,P0361,Mexico,7
24-06-2025,P0361,Mexico,5
20-05-2025,P0362,USA,20
27-05-2025,P0362,USA,21
03-06-2025,P0362,USA,22
10-06-2025,P0362,USA,22
17-06-2025,P0362,USA,20
24-06-2025,P0362,USA,20
20-05-2025,P0363,France,20
27-05-2025,P0363,France,22
03-06-2025,P0363,France,19
10-06-2025,P0363,France,22
17-06-2025,P0363,France,18
24-06-2025,P0363,France,20
20-05-2025,P0364,China,12
27-05-2025,P0364,China,8
03-06-2025,P0364,China,8
10-06-2025,P0364,China,9
17-06-2025,P0364,China,8
24-06-2025,P0364,China,12
20-05-2025,P0365,Vietnam,13
27-05-2025,P0365,Vietnam,17
03-06-2025,P0365,Vietnam,14
10-06-2025,P0365,Vietnam,17
17-06-2025,P0365,Vietnam,14
24-06-2025,P0365,Vietnam,17
20-05-2025,P0366,Mexico,17
27-05-2025,P0366,Mexico,17
03-06-2025,P0366,Mexico,15
10-06-2025,P0366,Mexico,17
17-06-2025,P0366,Mexico,16
24-06-2025,P0366,Mexico,13
20-05-2025,P0367,USA,11
27-05-2025,P0367,USA,9
03-06-2025,P0367,USA,10
10-06-2025,P0367,USA,8
17-06-2025,P0367,USA,12
24-06-2025,P0367,USA,12
20-05-2025,P0368,South Korea,15
27-05-2025,P0368,South Korea,13
03-06-2025,P0368,South Korea,16
10-06-2025,P0368,South Korea,16
17-06-2025,P0368,South Korea,14
24-06-2025,P0368,South Korea,15
20-05-2025,P0369,China,7
27-05-2025,P0369,China,7
03-06-2025,P0369,China,6
10-06-2025,P0369,China,7
17-06-2025,P0369,China,7
24-06-2025,P0369,China,4
20-05-2025,P0370,Malaysia,7
27-05-2025,P0370,Malaysia,7
03-06-2025,P0370,Malaysia,3
10-06-2025,P0370,Malaysia,7
17-06-2025,P0370,Malaysia,3
24-06-2025,P0370,Malaysia,3
20-05-2025,P0371,Vietnam,8
27-05-2025,P0371,Vietnam,10
03-06-2025,P0371,Vietnam,8
10-06-2025,P0371,Vietnam,12
17-06-2025,P0371,Vietnam,10
24-06-2025,P0371,Vietnam,9
20-05-2025,P0372,USA,19
27-05-2025,P0372,USA,21
03-06-2025,P0372,USA,18
10-06-2025,P0372,USA,22
17-06-2025,P0372,USA,21
24-06-2025,P0372,USA,19
20-05-2025,P0373,USA,17
27-05-2025,P0373,USA,13
03-06-2025,P0373,USA,13
10-06-2025,P0373,USA,17
17-06-2025,P0373,USA,14
24-06-2025,P0373,USA,16
20-05-2025,P0374,USA,16
27-05-2025,P0374,USA,14
03-06-2025,P0374,USA,15
10-06-2025,P0374,USA,16
17-06-2025,P0374,USA,14
24-06-2025,P0374,USA,13
20-05-2025,P0375,India,17
27-05-2025,P0375,India,13
03-06-2025,P0375,India,13
10-06-2025,P0375,India,13
17-06-2025,P0375,India,13
24-06-2025,P0375,India,15
20-05-2025,P0376,USA,22
27-05-2025,P0376,USA,22
03-06-2025,P0376,USA,18
10-06-2025,P0376,USA,19
17-06-2025,P0376,USA,19
24-06-2025,P0376,USA,21
20-05-2025,P0377,Vietnam,7
27-05-2025,P0377,Vietnam,5
03-06-2025,P0377,Vietnam,4
10-06-2025,P0377,Vietnam,4
17-06-2025,P0377,Vietnam,7
24-06-2025,P0377,Vietnam,4
20-05-2025,P0378,China,12
27-05-2025,P0378,China,11
03-06-2025,P0378,China,11
10-06-2025,P0378,China,10
17-06-2025,P0378,China,9
24-06-2025,P0378,China,12
20-05-2025,P0379,South Korea,5
27-05-2025,P0379,South Korea,4
03-06-2025,P0379,South Korea,6
10-06-2025,P0379,South Korea,5
17-06-2025,P0379,South Korea,3
24-06-2025,P0379,South Korea,7
20-05-2025,P0380,Germany,18
27-05-2025,P0380,Germany,19
03-06-2025,P0380,Germany,20
10-06-2025,P0380,Germany,19
17-06-2025,P0380,Germany,18
24-06-2025,P0380,Germany,18
20-05-2025,P0381,China,5
27-05-2025,P0381,China,5
03-06-2025,P0381,China,3
10-06-2025,P0381,China,4
17-06-2025,P0381,China,6
24-06-2025,P0381,China,7
20-05-2025,P0382,India,18
27-05-2025,P0382,India,22
03-06-2025,P0382,India,21
10-06-2025,P0382,India,20
17-06-2025,P0382,India,18
24-06-2025,P0382,India,18
20-05-2025,P0383,India,13
27-05-2025,P0383,India,17
03-06-2025,P0383,India,14
10-06-2025,P0383,India,15
17-06-2025,P0383,India,17
24-06-2025,P0383,India,13
20-05-2025,P0384,USA,11
27-05-2025,P0384,USA,11
03-06-2025,P0384,USA,9
10-06-2025,P0384,USA,10
17-06-2025,P0384,USA,9
24-06-2025,P0384,USA,8
20-05-2025,P0385,Pakistan,4
27-05-2025,P0385,Pakistan,4
03-06-2025,P0385,Pakistan,5
10-06-2025,P0385,Pakistan,6
17-06-2025,P0385,Pakistan,7
24-06-2025,P0385,Pakistan,7
20-05-2025,P0386,USA,10
27-05-2025,P0386,USA,9
03-06-2025,P0386,USA,10
10-06-2025,P0386,USA,8
17-06-2025,P0386,USA,8
24-06-2025,P0386,USA,9
20-05-2025,P0387,India,21
27-05-2025,P0387,India,19
03-06-2025,P0387,India,21
10-06-2025,P0387,India,21
17-06-2025,P0387,India,20
24-06-2025,P0387,India,18
20-05-2025,P0388,Germany,16
27-05-2025,P0388,Germany,14
03-06-2025,P0388,Germany,16
10-06-2025,P0388,Germany,17
17-06-2025,P0388,Germany,17
24-06-2025,P0388,Germany,17
20-05-2025,P0389,China,16
27-05-2025,P0389,China,16
03-06-2025,P0389,China,14
10-06-2025,P0389,China,14
17-06-2025,P0389,China,13
24-06-2025,P0389,China,17
20-05-2025,P0390,China,13
27-05-2025,P0390,China,16
03-06-2025,P0390,China,13
10-06-2025,P0390,China,16
17-06-2025,P0390,China,14
24-06-2025,P0390,China,15
20-05-2025,P0391,India,10
27-05-2025,P0391,India,9
03-06-2025,P0391,India,12
10-06-2025,P0391,India,11
17-06-2025,P0391,India,12
24-06-2025,P0391,India,8
20-05-2025,P0392,Brazil,19
27-05-2025,P0392,Brazil,18
03-06-2025,P0392,Brazil,19
10-06-2025,P0392,Brazil,19
17-06-2025,P0392,Brazil,21
24-06-2025,P0392,Brazil,18
20-05-2025,P0393,South Korea,12
27-05-2025,P0393,South Korea,8
03-06-2025,P0393,South Korea,11
10-06-2025,P0393,South Korea,9
17-06-2025,P0393,South Korea,9
24-06-2025,P0393,South Korea,8
20-05-2025,P0394,USA,12
27-05-2025,P0394,USA,11
03-06-2025,P0394,USA,11
10-06-2025,P0394,USA,10
17-06-2025,P0394,USA,9
24-06-2025,P0394,USA,10
20-05-2025,P0395,USA,8
27-05-2025,P0395,USA,12
03-06-2025,P0395,USA,12
10-06-2025,P0395,USA,9
17-06-2025,P0395,USA,12
24-06-2025,P0395,USA,8
20-05-2025,P0396,Bangladesh,6
27-05-2025,P0396,Bangladesh,4
03-06-2025,P0396,Bangladesh,6
10-06-2025,P0396,Bangladesh,7
17-06-2025,P0396,Bangladesh,4
24-06-2025,P0396,Bangladesh,3
20-05-2025,P0397,Bangladesh,18
27-05-2025,P0397,Bangladesh,18
03-06-2025,P0397,Bangladesh,18
10-06-2025,P0397,Bangladesh,22
17-06-2025,P0397,Bangladesh,19
24-06-2025,P0397,Bangladesh,22
20-05-2025,P0398,India,18
27-05-2025,P0398,India,22
03-06-2025,P0398,India,22
10-06-2025,P0398,India,18
17-06-2025,P0398,India,19
24-06-2025,P0398,India,21
20-05-2025,P0399,Vietnam,7
27-05-2025,P0399,Vietnam,4
03-06-2025,P0399,Vietnam,3
10-06-2025,P0399,Vietnam,6
17-06-2025,P0399,Vietnam,3
24-06-2025,P0399,Vietnam,5
20-05-2025,P0400,USA,13
27-05-2025,P0400,USA,16
03-06-2025,P0400,USA,14
10-06-2025,P0400,USA,16
17-06-2025,P0400,USA,16
24-06-2025,P0400,USA,16
20-05-2025,P0401,Vietnam,9
27-05-2025,P0401,Vietnam,8
03-06-2025,P0401,Vietnam,11
10-06-2025,P0401,Vietnam,9
17-06-2025,P0401,Vietnam,12
24-06-2025,P0401,Vietnam,11
20-05-2025,P0402,Vietnam,19
27-05-2025,P0402,Vietnam,21
03-06-2025,P0402,Vietnam,21
10-06-2025,P0402,Vietnam,22
17-06-2025,P0402,Vietnam,20
24-06-2025,P0402,Vietnam,20
20-05-2025,P0403,Mexico,4
27-05-2025,P0403,Mexico,5
03-06-2025,P0403,Mexico,5
10-06-2025,P0403,Mexico,6
17-06-2025,P0403,Mexico,7
24-06-2025,P0403,Mexico,5
20-05-2025,P0404,Vietnam,10
27-05-2025,P0404,Vietnam,8
03-06-2025,P0404,Vietnam,9
10-06-2025,P0404,Vietnam,9
17-06-2025,P0404,Vietnam,11
24-06-2025,P0404,Vietnam,12
20-05-2025,P0405,China,4
27-05-2025,P0405,China,4
03-06-2025,P0405,China,6
10-06-2025,P0405,China,7
17-06-2025,P0405,China,5
24-06-2025,P0405,China,4
20-05-2025,P0406,Vietnam,16
27-05-2025,P0406,Vietnam,14
03-06-2025,P0406,Vietnam,13
10-06-2025,P0406,Vietnam,13
17-06-2025,P0406,Vietnam,15
24-06-2025,P0406,Vietnam,16
20-05-2025,P0407,China,17
27-05-2025,P0407,China,16
03-06-2025,P0407,China,15
10-06-2025,P0407,China,13
17-06-2025,P0407,China,13
24-06-2025,P0407,China,16
20-05-2025,P0408,Vietnam,6
27-05-2025,P0408,Vietnam,3
03-06-2025,P0408,Vietnam,6
10-06-2025,P0408,Vietnam,7
17-06-2025,P0408,Vietnam,4
24-06-2025,P0408,Vietnam,3
20-05-2025,P0409,Vietnam,3
27-05-2025,P0409,Vietnam,6
03-06-2025,P0409,Vietnam,5
10-06-2025,P0409,Vietnam,5
17-06-2025,P0409,Vietnam,4
24-06-2025,P0409,Vietnam,4
20-05-2025,P0410,USA,16
27-05-2025,P0410,USA,17
03-06-2025,P0410,USA,16
10-06-2025,P0410,USA,16
17-06-2025,P0410,USA,16
24-06-2025,P0410,USA,14
20-05-2025,P0411,China,9
27-05-2025,P0411,China,8
03-06-2025,P0411,China,11
10-06-2025,P0411,China,8
17-06-2025,P0411,China,8
24-06-2025,P0411,China,10
20-05-2025,P0412,USA,20
27-05-2025,P0412,USA,20
03-06-2025,P0412,USA,21
10-06-2025,P0412,USA,19
17-06-2025,P0412,USA,18
24-06-2025,P0412,USA,18
20-05-2025,P0413,South Korea,13
27-05-2025,P0413,South Korea,16
03-06-2025,P0413,South Korea,14
10-06-2025,P0413,South Korea,13
17-06-2025,P0413,South Korea,14
24-06-2025,P0413,South Korea,14
20-05-2025,P0414,China,9
27-05-2025,P0414,China,11
03-06-2025,P0414,China,8
10-06-2025,P0414,China,8
17-06-2025,P0414,China,10
24-06-2025,P0414,China,9
20-05-2025,P0415,USA,17
27-05-2025,P0415,USA,16
03-06-2025,P0415,USA,15
10-06-2025,P0415,USA,15
17-06-2025,P0415,USA,15
24-06-2025,P0415,USA,17
20-05-2025,P0416,China,18
